game_id,play_id,season,week,offense_team,defense_team,down,ydstogo,yardline_100,qtr,time_remaining_sec,score_diff,play_type,decision,result_success
2018_W12_NO_NE,1129,2018,1,HOU,WSH,4,4,5,2,2263,24,pass,go,1
2020_W16_PIT_NO,1130,2020,11,BAL,KC,4,17,7,1,3025,20,pass,go,0
2018_W16_NO_MIA,1131,2018,2,JAX,ATL,4,3,19,1,3132,7,punt,kick,1
2021_W11_LV_MIN,1132,2021,7,WSH,ATL,4,3,89,3,948,-15,run,go,1
2016_W01_MIA_SF,1133,2016,12,ARI,NYJ,4,8,65,4,584,22,run,go,0
2020_W06_MIA_GB,1134,2020,6,LAR,GB,4,10,28,1,2797,-25,run,go,1
2022_W15_CAR_BAL,1135,2022,13,DAL,DET,4,14,88,2,2389,-25,punt,kick,1
2023_W06_CAR_ATL,1136,2023,17,NYJ,PHI,4,10,10,2,2158,3,run,go,0
2016_W08_IND_NO,1137,2016,2,LV,GB,4,7,18,3,1205,-14,punt,kick,1
2021_W01_LV_NYG,1138,2021,2,NYG,SF,4,8,9,3,1684,25,run,go,1
2023_W04_CLE_NO,1139,2023,7,MIA,CAR,4,5,89,4,375,25,run,go,0
2023_W05_BAL_GB,1140,2023,5,ATL,NYJ,4,4,7,4,276,16,punt,kick,0
2024_W01_BUF_CIN,1141,2024,2,MIA,CHI,4,19,37,2,2061,27,punt,kick,1
2021_W07_HOU_CHI,1142,2021,9,MIN,JAX,4,15,53,4,245,6,punt,kick,0
2019_W17_WSH_TB,1143,2019,17,LAR,DEN,4,17,25,2,2134,20,punt,kick,1
2022_W05_WSH_ARI,1144,2022,4,PIT,TEN,4,18,3,3,1707,-10,pass,go,0
2018_W10_TB_NO,1145,2018,7,TEN,DEN,4,6,58,1,3011,-15,run,go,1
2022_W12_NE_SF,1146,2022,18,NE,DAL,4,13,41,4,410,-30,punt,kick,1
2018_W18_WSH_ARI,1147,2018,18,LV,CIN,4,13,40,2,1916,-4,punt,kick,1
2021_W03_CAR_PIT,1148,2021,8,MIN,MIA,4,14,60,3,1278,6,punt,kick,1
2019_W03_LV_ARI,1149,2019,10,SF,MIA,4,15,9,1,2979,-9,pass,go,0
2019_W08_NYJ_SF,1150,2019,6,JAX,NYJ,4,12,22,3,985,-20,run,go,0
2023_W08_NYJ_NO,1151,2023,15,BUF,NO,4,12,86,4,556,22,punt,kick,1
2019_W17_PIT_SF,1152,2019,15,PHI,CAR,4,6,59,2,2466,19,pass,go,1
2021_W04_LAR_NE,1153,2021,7,KC,LV,4,15,44,1,3045,19,punt,kick,1
2016_W12_NO_GB,1154,2016,9,CAR,PHI,4,14,79,2,1931,6,run,go,0
2022_W02_BUF_CAR,1155,2022,10,LV,ARI,4,10,62,1,3182,-22,run,go,0
2016_W01_CIN_GB,1156,2016,16,BAL,KC,4,11,39,2,2228,-25,punt,kick,1
2021_W04_SF_BUF,1157,2021,17,MIA,LV,4,1,23,2,2688,-21,pass,go,0
2020_W17_DEN_LAC,1158,2020,14,CLE,CHI,4,10,48,1,2750,-16,field_goal,kick,0
2023_W08_HOU_MIA,1159,2023,16,NO,CAR,4,5,52,3,1749,9,run,go,0
2023_W05_PHI_HOU,1160,2023,10,LAR,GB,4,20,26,1,2928,-21,pass,go,0
2020_W07_TB_MIN,1161,2020,14,MIN,NYJ,4,12,69,3,1399,24,punt,kick,1
2022_W10_HOU_CAR,1162,2022,17,TB,LV,4,2,70,3,1253,2,punt,kick,1
2016_W02_TEN_JAX,1163,2016,14,ARI,KC,4,7,20,1,3207,22,run,go,1
2019_W14_CAR_MIN,1164,2019,7,GB,CAR,4,12,57,4,779,18,field_goal,kick,0
2021_W15_BAL_HOU,1165,2021,9,MIN,ATL,4,8,58,3,1571,-19,pass,go,0
2020_W18_TB_LAR,1166,2020,7,WSH,LV,4,17,25,4,702,7,run,go,0
2018_W16_PIT_TEN,1167,2018,10,CIN,GB,4,18,73,3,1137,24,punt,kick,1
2023_W05_PIT_LV,1168,2023,15,TB,CLE,4,4,72,4,499,24,pass,go,0
2017_W03_LAR_SEA,1169,2017,5,BUF,SEA,4,11,61,1,2708,-24,field_goal,kick,0
2023_W04_CLE_PHI,1170,2023,4,BUF,HOU,4,7,16,3,1138,-3,run,go,0
2017_W13_NO_MIN,1171,2017,14,PHI,NYJ,4,1,19,1,2930,-19,pass,go,0
2021_W08_DET_LAR,1172,2021,15,NO,SF,4,5,47,1,3036,2,field_goal,kick,1
2020_W09_TEN_CAR,1173,2020,16,CHI,HOU,4,18,80,3,1688,30,pass,go,0
2023_W12_CHI_LV,1174,2023,15,TB,WSH,4,17,52,4,428,-10,punt,kick,1
2019_W11_PHI_MIA,1175,2019,5,WSH,TEN,4,16,90,2,1811,-28,punt,kick,1
2024_W11_CHI_CIN,1176,2024,3,TB,IND,4,14,54,1,3323,-9,pass,go,1
2016_W08_BUF_LAR,1177,2016,2,LV,CHI,4,2,10,1,3546,24,punt,kick,1
2021_W11_NO_HOU,1178,2021,13,DET,PHI,4,9,15,4,762,-15,run,go,0
2017_W17_SEA_WSH,1179,2017,3,CAR,MIN,4,10,80,4,693,9,punt,kick,1
2024_W07_BAL_GB,1180,2024,11,HOU,ATL,4,18,34,4,356,-27,pass,go,1
2022_W09_CHI_NO,1181,2022,2,LAC,KC,4,11,48,2,1826,-12,field_goal,kick,0
2016_W12_BAL_MIA,1182,2016,14,PHI,JAX,4,8,91,1,3249,28,punt,kick,1
2023_W05_NYG_NE,1183,2023,5,SEA,DEN,4,5,95,2,2602,30,run,go,0
2022_W04_ARI_GB,1184,2022,17,DET,PIT,4,15,26,1,2942,-21,punt,kick,1
2018_W04_ATL_TEN,1185,2018,6,CLE,MIA,4,2,51,3,1735,3,field_goal,kick,0
2016_W16_TB_SEA,1186,2016,6,TEN,LAC,4,4,37,3,933,12,punt,kick,1
2016_W18_JAX_BAL,1187,2016,12,LAC,KC,4,13,50,3,1168,-28,punt,kick,1
2017_W09_MIN_DAL,1188,2017,9,IND,MIA,4,10,36,2,1866,10,punt,kick,1
2016_W04_LAR_CLE,1189,2016,13,LV,DET,4,20,99,4,203,2,run,go,0
2019_W16_WSH_CAR,1190,2019,2,SF,MIN,4,9,32,1,3284,6,run,go,0
2021_W17_IND_JAX,1191,2021,13,NO,HOU,4,2,1,3,1488,25,pass,go,1
2017_W09_TEN_WSH,1192,2017,17,CAR,IND,4,13,12,1,3071,17,punt,kick,0
2021_W07_NYG_GB,1193,2021,12,PHI,LAC,4,16,34,1,2729,-10,punt,kick,0
2022_W11_CHI_KC,1194,2022,4,MIA,SF,4,20,48,4,415,-26,pass,go,1
2017_W03_WSH_DAL,1195,2017,13,ATL,LAC,4,2,11,2,2596,-14,punt,kick,1
2019_W03_DEN_HOU,1196,2019,3,PIT,SEA,4,13,3,4,531,25,punt,kick,1
2023_W01_BUF_DEN,1197,2023,18,WSH,DAL,4,1,31,4,567,17,run,go,1
2017_W17_CIN_CLE,1198,2017,12,CIN,NO,4,9,61,2,1859,-27,run,go,1
2016_W07_ARI_LAR,1199,2016,6,DAL,GB,4,17,3,1,2817,-11,field_goal,kick,1
2017_W13_SEA_TEN,1200,2017,9,WSH,NE,4,1,31,2,2462,-15,pass,go,1
2020_W14_NE_CAR,1201,2020,1,NYJ,HOU,4,20,68,4,431,-22,run,go,0
2016_W07_IND_CHI,1202,2016,8,JAX,LAR,4,10,93,2,2355,-30,punt,kick,1
2022_W05_DET_SEA,1203,2022,8,KC,TEN,4,14,19,4,558,14,punt,kick,1
2024_W07_NE_DET,1204,2024,7,NYG,CIN,4,9,37,4,737,-4,pass,go,0
2019_W12_HOU_ATL,1205,2019,11,CIN,CAR,4,3,32,4,696,-1,field_goal,kick,1
2024_W08_NYG_BAL,1206,2024,11,CAR,ARI,4,20,28,2,1969,-21,pass,go,1
2018_W09_DET_CLE,1207,2018,6,CIN,BUF,4,10,28,2,2520,-17,punt,kick,1
2018_W14_WSH_NO,1208,2018,2,CIN,ARI,4,9,80,2,2334,11,pass,go,0
2023_W16_JAX_MIA,1209,2023,7,DEN,LV,4,11,48,1,3579,-11,field_goal,kick,1
2022_W11_ATL_BAL,1210,2022,1,MIN,HOU,4,9,21,4,636,-16,punt,kick,1
2016_W02_NYG_CAR,1211,2016,16,DET,PHI,4,15,31,4,838,13,pass,go,0
2016_W10_IND_TEN,1212,2016,4,MIA,TEN,4,13,96,3,1080,-22,punt,kick,1
2016_W14_NYG_NYJ,1213,2016,10,NYJ,IND,4,13,26,2,1907,-30,punt,kick,1
2019_W06_KC_CHI,1214,2019,10,CAR,NO,4,19,3,1,2977,29,punt,kick,1
2020_W15_CIN_TEN,1215,2020,17,CHI,LAC,4,1,37,1,3042,-8,punt,kick,1
2022_W05_ARI_LAC,1216,2022,4,CLE,PIT,4,3,28,4,841,-16,punt,kick,1
2016_W14_MIA_NYG,1217,2016,7,LAC,LAR,4,6,75,3,965,26,run,go,1
2018_W07_SEA_CHI,1218,2018,3,CIN,KC,4,1,73,4,755,-26,run,go,1
2023_W03_BAL_TEN,1219,2023,9,WSH,GB,4,17,23,4,336,10,pass,go,1
2019_W09_NYG_ARI,1220,2019,7,GB,DAL,4,14,1,4,548,16,punt,kick,1
2016_W09_CIN_NO,1221,2016,1,WSH,PHI,4,15,83,4,34,-7,punt,kick,1
2017_W01_DAL_BUF,1222,2017,16,SEA,BAL,4,12,44,1,3229,15,punt,kick,1
2023_W03_SF_LV,1223,2023,6,JAX,WSH,4,7,48,2,2020,22,run,go,0
2017_W12_MIA_NO,1224,2017,14,LAC,SEA,4,12,93,4,151,0,punt,kick,1
2022_W09_WSH_NYJ,1225,2022,2,CHI,NE,4,9,3,3,1557,1,field_goal,kick,1
2016_W14_TB_DET,1226,2016,3,CHI,CAR,4,14,58,3,1022,22,run,go,0
2021_W13_NE_DEN,1227,2021,16,CLE,PHI,4,3,93,1,3154,28,run,go,1
2019_W04_NYJ_CLE,1228,2019,11,NYG,KC,4,18,45,2,2182,-26,run,go,0
2020_W15_BAL_CIN,1229,2020,13,LV,CHI,4,3,1,3,1583,11,run,go,0
2019_W01_NYG_NYJ,1230,2019,14,WSH,MIA,4,3,65,4,586,8,pass,go,1
2024_W06_MIA_DET,1231,2024,15,ATL,SF,4,17,31,3,1183,-6,punt,kick,1
2019_W03_BUF_CIN,1232,2019,14,SEA,IND,4,13,32,1,3145,-25,punt,kick,1
2024_W01_KC_CHI,1233,2024,15,LV,KC,4,17,7,2,2367,-26,field_goal,kick,1
2018_W06_BAL_WSH,1234,2018,14,CIN,MIA,4,15,41,3,1354,-26,punt,kick,1
2022_W17_CLE_IND,1235,2022,7,NE,SF,4,5,8,2,2513,-13,punt,kick,1
2020_W12_LV_SF,1236,2020,15,CLE,DEN,4,16,49,3,1566,-13,pass,go,0
2020_W13_IND_SF,1237,2020,7,DET,LAC,4,3,22,3,1725,0,run,go,1
2016_W06_LV_DET,1238,2016,18,GB,NYJ,4,4,15,2,2684,-29,punt,kick,1
2017_W07_HOU_GB,1239,2017,13,ARI,KC,4,19,30,3,1112,-6,punt,kick,1
2019_W17_NO_WSH,1240,2019,9,TB,DET,4,10,19,2,2456,22,punt,kick,1
2019_W02_DEN_DET,1241,2019,16,BAL,PIT,4,15,84,1,3356,14,punt,kick,1
2021_W17_BUF_JAX,1242,2021,17,BAL,CAR,4,6,97,4,75,-5,punt,kick,1
2016_W10_DEN_NYG,1243,2016,7,SF,CLE,4,20,21,1,3499,-20,pass,go,0
2022_W10_WSH_BUF,1244,2022,5,LAR,ATL,4,12,4,1,3569,-30,punt,kick,1
2016_W10_CIN_TB,1245,2016,12,LV,TB,4,19,66,2,2658,24,run,go,0
2024_W03_CHI_NO,1246,2024,3,ATL,NE,4,15,20,4,394,16,run,go,0
2017_W06_WSH_NYG,1247,2017,8,LAR,LV,4,7,75,2,2674,17,run,go,0
2019_W09_DET_PHI,1248,2019,16,BAL,JAX,4,13,74,1,3165,10,run,go,1
2019_W02_ARI_CIN,1249,2019,5,HOU,SF,4,8,90,2,2368,16,punt,kick,1
2024_W18_BAL_MIA,1250,2024,11,ATL,SF,4,13,34,2,2282,-10,field_goal,kick,1
2024_W11_ARI_CLE,1251,2024,18,HOU,TEN,4,19,70,4,386,29,punt,kick,1
2024_W12_SF_CHI,1252,2024,6,LV,DEN,4,18,98,3,1627,-11,punt,kick,1
2023_W07_DEN_SEA,1253,2023,12,SF,KC,4,9,10,1,2794,-27,pass,go,1
2017_W05_DET_LAC,1254,2017,4,SEA,LAC,4,15,3,2,2282,-14,run,go,1
2018_W14_ATL_CIN,1255,2018,9,BUF,NYG,4,2,17,4,272,0,run,go,0
2020_W16_SEA_MIA,1256,2020,13,CIN,MIA,4,13,40,2,2668,26,punt,kick,1
2021_W16_DEN_JAX,1257,2021,18,BAL,SF,4,12,75,4,437,-16,pass,go,1
2018_W16_WSH_DEN,1258,2018,5,BUF,NO,4,4,5,4,821,22,run,go,0
2022_W16_HOU_TB,1259,2022,13,CIN,LAR,4,19,97,1,2813,-20,run,go,1
2023_W08_BUF_NE,1260,2023,7,SF,KC,4,3,56,3,1726,-19,run,go,1
2022_W03_LAC_IND,1261,2022,3,PHI,CHI,4,19,58,2,1902,7,punt,kick,1
2022_W11_NYJ_HOU,1262,2022,9,PIT,LAC,4,6,11,1,2822,15,pass,go,1
2023_W05_WSH_LAC,1263,2023,7,CHI,PIT,4,17,75,3,1063,-20,pass,go,0
2024_W07_ATL_IND,1264,2024,9,NYG,LAR,4,6,60,1,2703,-9,run,go,0
2019_W13_LAC_SEA,1265,2019,7,GB,TB,4,5,79,2,2670,-16,punt,kick,1
2016_W14_BAL_LAC,1266,2016,1,PHI,BUF,4,9,68,2,2452,-10,run,go,1
2024_W18_CAR_MIA,1267,2024,10,KC,NO,4,17,7,3,1316,-13,punt,kick,1
2019_W06_LV_TB,1268,2019,18,HOU,NO,4,9,39,1,3478,-11,run,go,1
2020_W18_LAC_CIN,1269,2020,13,BAL,LAC,4,15,1,3,1245,14,punt,kick,1
2019_W16_TB_HOU,1270,2019,6,HOU,MIN,4,8,42,4,665,-4,punt,kick,1
2022_W18_ATL_CAR,1271,2022,14,IND,SF,4,11,75,2,2194,21,pass,go,0
2021_W03_BUF_ATL,1272,2021,14,SEA,NYG,4,6,78,2,2279,18,pass,go,0
2017_W09_PIT_TB,1273,2017,1,TB,NO,4,2,81,2,2148,-13,pass,go,1
2020_W14_DET_PIT,1274,2020,5,MIA,DEN,4,13,16,2,2441,3,punt,kick,1
2022_W17_KC_PHI,1275,2022,16,NYG,ARI,4,3,67,4,455,-2,punt,kick,1
2021_W16_CAR_WSH,1276,2021,6,KC,BUF,4,3,96,4,530,15,punt,kick,1
2020_W15_GB_MIN,1277,2020,4,WSH,CAR,4,1,43,1,3237,5,run,go,1
2017_W14_SF_TEN,1278,2017,9,DET,ATL,4,1,56,3,1517,-5,punt,kick,1
2018_W04_DEN_ARI,1279,2018,9,BUF,CAR,4,17,89,2,2566,4,punt,kick,1
2024_W01_LAR_WSH,1280,2024,4,BUF,LV,4,9,90,3,1570,-21,punt,kick,1
2022_W10_CHI_SF,1281,2022,3,LAC,BUF,4,18,98,2,2136,12,punt,kick,1
2018_W10_IND_ARI,1282,2018,4,WSH,NO,4,7,96,2,2188,-5,punt,kick,1
2019_W18_SF_PIT,1283,2019,9,GB,NYJ,4,18,18,2,2260,6,pass,go,0
2019_W10_IND_DET,1284,2019,18,NE,WSH,4,14,58,1,2847,27,field_goal,kick,0
2018_W03_TB_NYJ,1285,2018,11,PIT,BAL,4,12,86,3,1264,-11,punt,kick,1
2018_W17_GB_PHI,1286,2018,15,LV,NYG,4,5,47,1,3056,4,punt,kick,1
2017_W16_DET_PHI,1287,2017,3,SF,LAC,4,4,28,1,3157,2,punt,kick,1
2018_W14_PHI_DET,1288,2018,4,PIT,BUF,4,17,9,3,1395,9,pass,go,0
2017_W10_NYJ_MIA,1289,2017,11,PHI,NE,4,19,30,3,1791,-9,punt,kick,1
2019_W02_SF_BAL,1290,2019,4,LAR,LV,4,7,15,3,1401,-15,punt,kick,1
2020_W11_ARI_ATL,1291,2020,9,DAL,ATL,4,12,79,2,1897,1,punt,kick,1
2018_W02_DET_LAR,1292,2018,12,LV,PIT,4,12,96,2,2593,-20,run,go,0
2024_W01_DAL_BAL,1293,2024,17,DET,PHI,4,3,71,1,2844,-10,run,go,1
2020_W10_SF_BUF,1294,2020,14,CHI,NE,4,16,7,1,2854,-17,punt,kick,1
2021_W05_MIN_LAC,1295,2021,2,JAX,LAR,4,20,16,3,1076,30,pass,go,0
2023_W15_HOU_BAL,1296,2023,17,LAC,IND,4,20,47,1,3488,19,punt,kick,1
2017_W05_SEA_CHI,1297,2017,9,SF,NYJ,4,20,94,2,2204,-29,punt,kick,1
2023_W03_MIN_MIA,1298,2023,14,PIT,NE,4,8,73,4,541,-23,punt,kick,1
2024_W06_NYJ_JAX,1299,2024,5,CHI,NYJ,4,5,1,4,893,-1,punt,kick,1
2021_W16_CIN_KC,1300,2021,7,CIN,DAL,4,8,49,1,2795,-22,field_goal,kick,0
2021_W13_DEN_KC,1301,2021,11,CIN,BUF,4,12,42,3,1495,12,pass,go,0
2020_W02_SEA_LAC,1302,2020,12,DEN,GB,4,8,2,1,3414,-7,run,go,0
2019_W04_PHI_NO,1303,2019,15,DEN,NE,4,5,69,4,63,14,pass,go,1
2021_W18_TEN_IND,1304,2021,3,MIA,LAC,4,6,64,3,1619,-21,field_goal,kick,0
2019_W16_NYG_LAR,1305,2019,15,JAX,GB,4,5,2,3,1276,-23,punt,kick,1
2020_W17_TB_WSH,1306,2020,3,IND,WSH,4,1,13,1,2856,5,run,go,0
2017_W16_BAL_PHI,1307,2017,7,LV,LAC,4,10,55,3,1574,12,punt,kick,1
2016_W17_IND_TB,1308,2016,7,NYG,PIT,4,15,49,2,2002,16,punt,kick,1
2019_W07_LAC_BUF,1309,2019,1,GB,DEN,4,3,65,4,772,-18,punt,kick,1
2016_W12_DEN_DAL,1310,2016,16,LAR,PIT,4,15,20,3,1048,0,punt,kick,1
2023_W08_CHI_DAL,1311,2023,6,BUF,PHI,4,17,31,2,2123,-25,run,go,0
2020_W01_HOU_DAL,1312,2020,3,KC,PIT,4,2,37,2,1927,17,pass,go,0
2024_W02_NO_PHI,1313,2024,11,DAL,NYJ,4,20,63,1,3424,25,punt,kick,1
2016_W16_ATL_CLE,1314,2016,2,TB,NO,4,16,98,3,1470,-16,run,go,0
2016_W01_CHI_JAX,1315,2016,15,SF,NO,4,1,13,3,1708,-17,pass,go,1
2017_W17_LAC_LAR,1316,2017,15,NYG,HOU,4,13,1,3,1057,28,run,go,0
2019_W11_GB_DEN,1317,2019,5,PHI,LV,4,20,85,4,179,-12,punt,kick,1
2021_W04_SF_ARI,1318,2021,2,PHI,CAR,4,20,15,2,2305,11,pass,go,0
2019_W06_KC_NYJ,1319,2019,10,DET,LAR,4,16,26,3,1289,27,pass,go,0
2024_W10_ATL_ARI,1320,2024,2,KC,MIA,4,2,7,3,1124,-7,punt,kick,1
2024_W13_ATL_WSH,1321,2024,9,MIN,NE,4,20,49,1,2720,15,punt,kick,1
2016_W13_ARI_BUF,1322,2016,5,NYG,DAL,4,20,95,1,3464,15,punt,kick,0
2021_W14_DEN_DET,1323,2021,6,GB,NYJ,4,11,57,2,2386,-24,punt,kick,1
2021_W18_MIA_IND,1324,2021,17,TEN,TB,4,12,56,2,2362,-27,run,go,1
2023_W03_SF_MIN,1325,2023,15,NO,NYJ,4,13,87,1,3292,26,punt,kick,1
2020_W14_TB_NYJ,1326,2020,4,CLE,LAR,4,16,56,3,1335,10,pass,go,1
2016_W06_PHI_MIN,1327,2016,12,DAL,CLE,4,8,23,2,2699,0,punt,kick,1
2016_W15_PIT_NYJ,1328,2016,14,NO,HOU,4,15,12,3,936,-17,punt,kick,1
2017_W01_TEN_KC,1329,2017,12,DEN,WSH,4,8,76,2,1934,-15,run,go,1
2023_W15_CIN_PIT,1330,2023,6,CIN,DAL,4,4,8,2,2560,-29,run,go,1
2016_W07_KC_NO,1331,2016,5,JAX,CLE,4,15,51,1,2835,-22,run,go,1
2022_W18_LAR_TB,1332,2022,18,KC,PIT,4,9,45,2,2028,-24,punt,kick,1
2017_W16_SF_CAR,1333,2017,12,IND,ARI,4,14,75,1,2938,9,punt,kick,1
2024_W08_CHI_LAC,1334,2024,1,NO,MIN,4,12,94,4,371,-5,punt,kick,1
2017_W02_PHI_TB,1335,2017,2,BUF,NYJ,4,9,26,1,2948,-11,punt,kick,1
2021_W17_BAL_HOU,1336,2021,15,GB,ARI,4,14,88,1,2828,29,pass,go,0
2016_W04_BAL_NO,1337,2016,1,LV,ARI,4,11,83,2,2444,-14,run,go,1
2022_W15_SF_DET,1338,2022,16,MIN,SEA,4,12,12,3,1201,12,field_goal,kick,1
2016_W07_NE_SEA,1339,2016,6,SEA,NO,4,7,6,4,378,-5,field_goal,kick,1
2019_W09_CIN_NYG,1340,2019,17,LV,SF,4,11,22,1,3218,-24,run,go,0
2023_W07_DET_NE,1341,2023,11,NYJ,NYG,4,2,38,3,1556,23,pass,go,0
2021_W17_HOU_MIA,1342,2021,3,BUF,LAC,4,8,28,2,2698,7,pass,go,1
2019_W18_MIA_SF,1343,2019,5,SF,ARI,4,19,17,2,2338,-1,punt,kick,1
2021_W13_TEN_SEA,1344,2021,14,BAL,DEN,4,13,64,2,1825,0,punt,kick,1
2021_W06_DAL_ARI,1345,2021,13,ARI,MIN,4,9,5,4,559,-30,punt,kick,1
2017_W12_NO_DAL,1346,2017,9,ATL,DEN,4,5,80,4,10,-3,pass,go,0
2020_W14_BAL_TEN,1347,2020,6,BAL,LAR,4,11,96,2,2574,11,punt,kick,1
2017_W05_NYJ_CAR,1348,2017,8,KC,WSH,4,14,44,3,1219,-25,punt,kick,1
2020_W12_ARI_BUF,1349,2020,18,HOU,GB,4,19,2,4,501,30,punt,kick,1
2018_W04_PHI_SF,1350,2018,5,DET,IND,4,6,26,4,557,-18,pass,go,1
2018_W03_IND_MIA,1351,2018,4,KC,NYJ,4,19,61,2,2309,-25,field_goal,kick,1
2021_W17_LAR_TB,1352,2021,6,DAL,BUF,4,2,41,1,3360,14,run,go,1
2020_W04_GB_LAC,1353,2020,2,NYJ,NO,4,5,52,4,155,-5,run,go,0
2020_W08_PIT_KC,1354,2020,16,JAX,MIN,4,6,43,3,1439,-19,punt,kick,1
2017_W02_LAC_BUF,1355,2017,16,TEN,ATL,4,20,52,3,1085,28,run,go,1
2018_W06_HOU_MIN,1356,2018,18,SF,CIN,4,13,8,1,3083,7,run,go,0
2019_W04_BUF_KC,1357,2019,9,ATL,PHI,4,8,23,1,3281,-5,field_goal,kick,1
2023_W11_DEN_NYJ,1358,2023,18,PIT,SEA,4,18,1,4,237,-8,punt,kick,1
2019_W04_CHI_IND,1359,2019,2,LAC,LV,4,13,54,3,1099,29,punt,kick,1
2022_W04_LAC_TB,1360,2022,14,NO,MIA,4,9,32,1,3231,-5,run,go,0
2023_W07_LAC_PIT,1361,2023,9,GB,ARI,4,9,17,4,806,-23,field_goal,kick,1
2017_W13_LV_MIN,1362,2017,4,LAC,SF,4,19,96,2,2634,21,pass,go,0
2016_W10_CHI_LAR,1363,2016,13,ARI,IND,4,16,97,4,102,-29,run,go,0
2023_W18_NO_CHI,1364,2023,7,SF,BAL,4,10,46,4,266,-25,pass,go,0
2018_W17_TEN_NE,1365,2018,11,GB,MIA,4,15,31,1,3564,5,run,go,1
2018_W12_NYJ_DAL,1366,2018,4,NYG,ARI,4,17,15,2,1853,-14,field_goal,kick,1
2024_W09_PIT_CIN,1367,2024,13,CLE,MIN,4,4,92,3,923,0,run,go,1
2020_W09_DET_NO,1368,2020,14,TB,ARI,4,16,1,2,2450,-9,run,go,1
2021_W10_MIN_IND,1369,2021,8,PIT,JAX,4,11,38,1,3236,-25,field_goal,kick,1
2017_W02_BAL_CIN,1370,2017,9,CIN,NYG,4,18,76,3,1723,21,run,go,1
2018_W17_NYG_NE,1371,2018,17,NE,BAL,4,6,67,4,27,26,pass,go,1
2019_W14_SF_ARI,1372,2019,15,DET,KC,4,10,3,2,2481,-6,punt,kick,0
2016_W14_SF_JAX,1373,2016,1,MIA,DAL,4,18,60,3,1760,18,punt,kick,1
2018_W05_CAR_KC,1374,2018,1,NYJ,HOU,4,8,57,3,1722,1,punt,kick,1
2024_W02_MIN_PIT,1375,2024,10,MIA,CAR,4,16,40,3,1594,8,punt,kick,1
2022_W03_NYJ_CHI,1376,2022,16,GB,MIN,4,4,95,4,683,8,punt,kick,1
2021_W01_LAC_HOU,1377,2021,8,DET,ATL,4,4,82,3,929,-26,punt,kick,1
2021_W05_CIN_IND,1378,2021,8,TEN,CAR,4,11,97,1,3589,-20,punt,kick,1
2019_W18_LAC_CAR,1379,2019,16,CLE,MIN,4,17,82,1,3387,9,punt,kick,1
2023_W05_ATL_NYG,1380,2023,1,CHI,NE,4,9,38,1,3005,-22,punt,kick,1
2020_W12_MIA_PIT,1381,2020,14,HOU,SF,4,4,27,1,3059,26,pass,go,0
2017_W06_NE_CIN,1382,2017,5,DEN,CLE,4,13,20,4,309,4,pass,go,0
2016_W01_HOU_GB,1383,2016,7,ARI,DET,4,12,43,2,2675,25,run,go,1
2021_W04_HOU_LAC,1384,2021,16,TEN,LAR,4,3,17,4,726,-26,run,go,0
2017_W14_KC_GB,1385,2017,5,NYJ,DET,4,7,17,2,2075,25,run,go,0
2020_W11_LV_DEN,1386,2020,13,MIA,BUF,4,14,66,4,738,-19,run,go,0
2023_W09_CHI_KC,1387,2023,4,LAC,DEN,4,5,15,2,2184,-19,pass,go,0
2020_W12_NYJ_SEA,1388,2020,11,HOU,MIA,4,3,30,3,1311,-21,run,go,1
2021_W10_ATL_HOU,1389,2021,4,SF,TEN,4,11,81,1,2888,23,run,go,1
2022_W10_NYG_NYJ,1390,2022,9,NE,LAC,4,19,9,1,3541,6,run,go,0
2019_W05_CAR_BAL,1391,2019,8,ATL,TEN,4,2,98,1,2843,-9,run,go,1
2019_W01_CIN_MIN,1392,2019,8,WSH,KC,4,17,69,1,3288,5,punt,kick,1
2016_W16_MIA_NO,1393,2016,15,PIT,HOU,4,19,50,3,1416,-2,run,go,1
2022_W06_TEN_PIT,1394,2022,1,PHI,NE,4,3,16,2,2371,-15,field_goal,kick,1
2016_W16_DAL_BAL,1395,2016,13,NYJ,ARI,4,19,99,1,3127,-1,punt,kick,1
2018_W10_DEN_CLE,1396,2018,3,GB,ARI,4,9,64,3,1638,-25,punt,kick,1
2018_W08_BUF_PIT,1397,2018,1,BAL,LAC,4,9,1,2,2130,-25,field_goal,kick,1
2017_W18_DEN_DET,1398,2017,6,NYG,JAX,4,3,64,2,2675,-28,punt,kick,0
2022_W06_HOU_LV,1399,2022,5,TEN,BUF,4,4,46,4,353,-1,field_goal,kick,0
2023_W04_DAL_HOU,1400,2023,16,CAR,CHI,4,15,32,4,758,-8,pass,go,1
2017_W11_PIT_TEN,1401,2017,2,LAC,PHI,4,10,29,2,2144,16,punt,kick,1
2020_W05_NYJ_DET,1402,2020,8,CLE,WSH,4,8,90,4,361,8,run,go,0
2018_W13_BUF_HOU,1403,2018,14,CIN,JAX,4,5,57,1,3518,11,punt,kick,1
2018_W09_CAR_BUF,1404,2018,13,ARI,WSH,4,18,20,1,3357,7,pass,go,0
2017_W09_HOU_NE,1405,2017,12,NO,DAL,4,11,30,4,622,-21,punt,kick,1
2020_W17_WSH_NYJ,1406,2020,7,GB,MIN,4,6,73,3,1760,13,punt,kick,1
2024_W02_CAR_CIN,1407,2024,7,LAR,NYG,4,9,39,2,2145,-13,pass,go,0
2021_W06_LAC_DEN,1408,2021,15,ATL,CLE,4,1,3,1,2966,-5,run,go,1
